keyword_id,name
11322,female protagonist
208664,beautician
10183,independent film
10183,independent film
2041,island
4323,hunting human beings
10183,independent film
11454,scam
41334,hispanic
159949,neo nazi
828,waitress
1463,culture clash
9799,romantic comedy
13149,pregnancy
417,corruption
441,assassination
521,washington d.c.
570,rape
833,white house
840,usa president
5600,daughter
6086,government
9937,suspense
41249,secret service
208633,secret service agent
395,gambling
4630,chaos
6433,roulette
33694,family holiday
3582,bride
4317,wedding night
13027,wedding
159947,parents
222,schizophrenia
378,prison
445,pornography
625,sadistic
851,dual identity
931,jealousy
1566,dream
1664,eroticism
2039,sexual frustration
2320,violent husband
2340,paranoia
2359,headache
2496,impotence
2669,motel
2885,prison cell
3017,jazz musician
3030,nightmare
3149,gangster boss
3295,vicious circle
3296,car mechanic
3297,videoband
3298,hallucination
3300,cadillac
3301,suspicion
3302,bloodthirstiness
3303,bedroom
3305,housebreaking
3306,highway
3307,surreal
3394,identity crisis
3737,dying and death
4375,transformation
6149,police
6255,insanity
9826,murder
9844,car crash
34094,extramarital affair
189421,female corpse
6984,racial segregation
1568,undercover
2148,colombia
10391,mafia
11578,mobster
11719,dirty cop
167715,informant
177554,stealing money
177555,marriage counselor
177565,shaving cream
177571,playing cards
248,date
738,sexuality
4513,blind date
6054,friendship
9799,romantic comedy
12392,best friend
237,gay
187056,woman director
2483,nudity
5301,brother
6593,stripper
9748,revenge
9826,murder
10051,heist
10685,escape
12670,los angeles
18115,retired
155331,jewel
193227,lunatic
207268,neo-noir
10562,on the run
13027,wedding
155231,reference to william shakespeare
187056,woman director
190068,released from prison
199080,bank robbery attempt
242,new york
4954,paternity
496,poetry
1664,eroticism
187056,woman director
738,sexuality
1412,becoming an adult
1664,eroticism
2135,radio
2606,jew
3321,childhood memory
5289,private life
6935,erection
14751,youth
187056,woman director
572,sex
1594,ex-boyfriend
10183,independent film
12532,african american
220,berlin
2139,russia
5138,gas
6168,master thief
186946,the saint
792,copenhagen
3355,inuit
4803,comet
8721,arctic
10794,snow
3230,male friendship
4580,van
6618,snack bar
13042,soccer
156052,unemployment
237,gay
459,sexual obsession
596,adultery
625,sadistic
738,sexuality
1157,wife husband relationship
1664,eroticism
1926,car journey
2423,simulation
2643,dead wish
2699,fetish
2820,wound
2843,fetishism
3260,masochism
3595,deceived husband
3737,dying and death
4424,pain
4425,james dean
4426,sadism
5809,marriage crisis
6158,cult
13063,car accident
596,adultery
10041,dysfunctional family
10183,independent film
10235,family relationships
15219,rooftop
177972,bickering
177973,chance meeting
188991,drunkenness
387,california
1022,workaholic
1421,birthday
2251,lie
3725,pregnancy and birth
4896,wish
210608,1990s
4344,musical
164447,tejano
164460,elopement
164468,bustier
164476,fan club
242,new york
949,terrorist
2142,anonymity
7005,northern ireland
1691,dance
4344,musical
11128,furry
11477,talking animal
11500,anthropomorphism
12396,hollywood
12990,singing
208586,acting
208916,movies
1437,burglar
1946,restaurant
33626,millionaire
33720,guilt
155247,irreverence
155248,nephew
10183,independent film
187056,woman director
387,california
2398,narration
3347,volcano
3650,child hero
9663,sequel
10864,human sacrifice
11272,piloted robot
12988,pirate
33885,car
155030,superhero team
156159,martial arts tournament
161742,film starts with text
185200,pirate ship
208349,child
779,martial arts
949,terrorist
1223,switzerland
1568,undercover
6163,arms dealer
9748,revenge
1155,brother sister relationship
1605,new love
10061,dysfunctional marriage
11935,working class
165147,wrong side of the tracks
5968,amazon
10787,jungle
158233,anaconda
158235,film crew
158241,killer snake
158244,river boat
217120,amazon river
223059,animal horror
3045,mission of murder
6275,school party
161213,high school reunion
1936,blackmail
5919,necrophilia
187056,woman director
534,mexico
6876,vacation
9826,murder
33709,head
378,prison
907,japanese
2041,island
163208,singapore
10183,independent film
159607,grifter
167043,road movie
186894,scam artist
208674,irish traveller
242,new york
2273,role of women
9833,lesbian relationship
10180,homosexuality
10183,independent film
12392,best friend
158718,lgbt
187056,woman director
199656,white woman
2020,revolution
18293,chef
187056,woman director
209125,gourmet
209126,caucasus
919,smoking
987,overweight child
3687,graduation
6038,marriage
6270,high school
7151,junk food
7289,cafeteria
8508,party
10266,prom
12392,best friend
13149,pregnancy
15479,fashion
33457,alcoholic
33922,pop music
156809,car trouble
158558,disabled
160840,dream sequence
161213,high school reunion
171556,social outcast
173497,dance club
184426,ruse
192839,excercise
197077,cliques
197079,faded trends
197081,airhead
1552,subway
2859,lava
3347,volcano
7051,volcanologist
12670,los angeles
1925,camera
2020,revolution
5657,australia
6539,joseph stalin
13006,torture
14598,vodka
803,android
1568,undercover
2534,missile
2655,group therapy
3800,airplane
4159,dancing scene
4379,time travel
4504,penthouse apartment
4505,judo
4506,trapdoor
4507,clowning
6293,telescope
14914,swinging
15267,james bond spoof
155762,swinging 60s
179430,aftercreditsstinger
179431,duringcreditsstinger
387,california
974,bank
1336,ransom
1927,car breakdown
1930,kidnapping
2441,donut
3306,highway
3875,barn
6876,vacation
9743,stranded
9758,deception
9826,murder
9937,suspense
10250,redneck
10738,diner
11259,extortion
15381,captive
15483,car chase
18034,desert
18253,moving
156165,trucker
2658,new zealand
10183,independent film
14512,new york city
18171,thunderstorm
212676,wrath of god
187056,woman director
378,prison
642,robbery
1508,new mexico
14964,drug
376,neo-nazi
8232,west virginia
579,american football
2035,mythology
163607,chinese food
208662,kangaroo
3703,law
4954,paternity
6054,friendship
7028,run away
10049,teen angst
11093,parenthood
11733,drug dealing
402,clone
444,taxi
679,cyborg
1160,egypt
2964,future
3622,stowaway
3801,space travel
4776,race against time
6163,arms dealer
9673,love
9951,alien
10093,priest
10150,end of the world
10842,good vs evil
10950,shootout
11148,police chase
11290,cab driver
14512,new york city
161176,space opera
162365,military
164920,opera singer
169593,resort hotel
172718,ancient astronaut
223344,archeologist
229863,ancient evil
234630,cruise liner
572,sex
1664,eroticism
3183,bisexuality
9951,alien
10183,independent film
14751,youth
14964,drug
33648,celebration
10241,caretaker
15188,martha's vineyard
15274,nervous breakdown
208634,town gossip
208635,traumatic experience
7059,anti-communism
33501,political
187056,woman director
10183,independent film
187056,woman director
237,gay
740,aids
9766,hiv
10181,based on play or musical
173504,lgbt history
40897,dance lesson
291,circus
5202,boy
10468,bear
10787,jungle
15149,monkey
187056,woman director
931,jealousy
9673,love
9748,revenge
14602,break-up
1673,brass band
2065,province
6383,music competition
41591,music band
911,exotic island
1718,dna
1719,paleontology
1720,tyrannosaurus rex
1766,velociraptor
1768,san diego
12616,dinosaur
178010,jurassic park
223059,animal horror
441,assassination
10183,independent film
33780,dentist
158120,exterminator
10084,rescue
15162,dog
157987,animal actor
158416,boy and dog
194088,heart warming
534,mexico
11326,shaman
187056,woman director
10183,independent film
10909,lawyer
207716,actor
690,gorilla
2172,zoo
10483,eccentric
156037,socialite
157972,chimpanzee
187056,woman director
378,prison
502,ambush
720,helicopter
822,airport
1420,gas station
1568,undercover
1666,mexican standoff
3930,bravery
4245,hijacking
10685,escape
10950,shootout
11207,u.s. marshal
14570,las vegas
14601,explosion
14707,brutality
14819,violence
15234,convict
18034,desert
33482,war hero
156805,dea agent
195295,motorcycle chase
187056,woman director
187056,woman director
1422,boat
2799,cruise
6104,computer
10617,disaster
33461,diamond
228194,collision course
10183,independent film
187056,woman director
9713,friends
14602,break-up
187056,woman director
848,double life
849,dc comics
851,dual identity
853,crime fighter
855,fictional place
6969,gotham city
9715,superhero
10452,credit card
163455,super powers
10183,independent film
6564,terminal illness
10483,eccentric
12980,brother-in-law sister-in-law relationship
1422,boat
1453,amnesia
2676,honeymoon
6876,vacation
9714,remake
162271,husband
2033,hades
4344,musical
4402,peasant
10336,animation
179430,aftercreditsstinger
180912,olympus
187301,hercules
10183,independent film
2383,feminism
10116,female
10163,cancer
10183,independent film
187056,woman director
1005,karaoke
1459,marriage proposal
1605,new love
2038,love of one's life
5091,kiss
5756,man-woman relation
7879,secret love
13027,wedding
9663,sequel
14629,experimental film
15219,rooftop
208645,telephone conversation
209992,japanese cyberpunk
236175,part of trilogy
90,paris
977,cat
128,love triangle
131,italy
774,film business
883,capri
884,cinecittà
885,villa
886,film making
887,film producer
888,screenwriter
931,jealousy
9844,car crash
15160,divorce
1568,undercover
1666,mexican standoff
1865,biological weapon
3868,face transplant
3927,rage and hate
5572,fistfight
6062,hostility
9748,revenge
9758,deception
10614,tragedy
10950,shootout
11612,hospital
12391,boat chase
12670,los angeles
14601,explosion
14687,extreme violence
18525,fbi agent
156786,prison escape
170212,criminal gang
187844,flashback
188134,golden gun
194942,arch villain
208708,bullet ballet
496,poetry
2483,nudity
4522,supermodel
11290,cab driver
34094,extramarital affair
160963,elderly couple
238096,rug
3581,witness
6149,police
12193,reporter
177927,homeless
1308,secret identity
1381,sun glasses
1568,undercover
1826,space marine
2173,illegal immigration
2428,deportation
2547,new identity
3240,giant cockroach
3242,cannon
3243,flying saucer
4751,stay permit
9951,alien
174915,fictional government agency
11095,cruise ship
33476,widower
187056,woman director
18165,animal
182662,naturalist
2343,magic
4896,wish
161155,kids
208705,fairy godmother
818,based on novel
1432,nasa
1508,new mexico
1603,extraterrestrial technology
2846,prime number
3412,star
3416,radio wave
3417,wormhole
3419,fanatic
10706,spirituality
11001,religion
14760,scientist
15246,sabotage
159961,ham radio
160515,alien contact
162356,mechanical engineering
162357,observatory
226028,eccentric man
226240,radio telescope
187056,woman director
493,poem
539,middle east
720,helicopter
3376,satellite
3588,navy
4411,sexism
6091,war
6092,army
10850,sexual harassment
11219,navy seal
11718,feminist
13065,soldier
15248,commando
159315,mental health
161247,drill instructor
162365,military
185454,u.s. military
191110,army base
225707,reconnaissance
